"name","year","quarter","count"
"DM","2015","4","2334"
"TeX","2015","4","2072"
"Elixir","2015","4","2040"
"OCaml","2015","4","1922"
"Kotlin","2015","4","1827"
"Dart","2015","4","1818"
"VimL","2015","4","1808"
"PowerShell","2015","4","1794"
"F#","2015","4","1736"
"Matlab","2015","4","1146"
"Pascal","2015","4","1105"
"QML","2015","4","1052"
"Groff","2015","4","958"
"Puppet","2015","4","878"
"PLpgSQL","2015","4","855"
"Haxe","2015","4","847"
"Visual Basic","2015","4","789"
"Elm","2015","4","678"
"D","2015","4","617"
"Vala","2015","4","599"
"Perl6","2015","4","552"
"XSLT","2015","4","545"
"Assembly","2015","4","538"
"ActionScript","2015","4","523"
"CMake","2015","4","503"
"Web Ontology Language","2015","4","486"
"Prolog","2015","4","480"
"FORTRAN","2015","4","477"
"Hack","2015","4","441"
"PureScript","2015","4","438"
"Nginx","2015","4","430"
"Arduino","2015","4","412"
"1C Enterprise","2015","4","407"
"Apex","2015","4","387"
"ooc","2015","4","386"
"Common Lisp","2015","4","317"
"Objective-C++","2015","4","313"
"Cucumber","2015","4","295"
"ApacheConf","2015","4","283"
"PLSQL","2015","4","270"
"GDScript","2015","4","267"
"LiveScript","2015","4","239"
"KiCad","2015","4","235"
"Eagle","2015","4","234"
"SQF","2015","4","232"
"AutoHotkey","2015","4","231"
"SourcePawn","2015","4","229"
"Batchfile","2015","4","222"
"Racket","2015","4","221"
"Cuda","2015","4","216"
"Smalltalk","2015","4","214"
"Ceylon","2015","4","203"
"ColdFusion","2015","4","197"
"Protocol Buffer","2015","4","194"
"Game Maker Language","2015","4","193"
"Logos","2015","4","191"
"Scheme","2015","4","189"
"GAP","2015","4","182"
"Standard ML","2015","4","178"
"Nix","2015","4","170"
"NSIS","2015","4","148"
"Mathematica","2015","4","146"
"Xtend","2015","4","145"
"Coq","2015","4","134"
"OpenEdge ABL","2015","4","132"
"Processing","2015","4","132"
"HCL","2015","4","127"
"Crystal","2015","4","125"
"Smarty","2015","4","116"
"Inno Setup","2015","4","114"
"Nimrod","2015","4","113"
"Red","2015","4","111"
"ABAP","2015","4","105"
"Modelica","2015","4","104"
"JavaScript","2016","1","366252"
"Python","2016","1","169875"
"Java","2016","1","153067"
"PHP","2016","1","111326"
"C++","2016","1","78175"
"Ruby","2016","1","65454"
"C#","2016","1","60950"
"Go","2016","1","53316"
"C","2016","1","49224"
"HTML","2016","1","49036"
"CSS","2016","1","29127"
"Shell","2016","1","28685"
"TypeScript","2016","1","22816"
"Objective-C","2016","1","21569"
"Swift","2016","1","15990"
"CoffeeScript","2016","1","15643"
"Scala","2016","1","13259"
"Rust","2016","1","9547"
"Haskell","2016","1","7874"
"Lua","2016","1","6559"
"Perl","2016","1","5446"
"Clojure","2016","1","4565"
"Groovy","2016","1","4482"
"Jupyter Notebook","2016","1","4167"
"Emacs Lisp","2016","1","3285"
"R","2016","1","3235"
"Kotlin","2016","1","3213"
"DM","2016","1","3034"
"Erlang","2016","1","2860"
"Julia","2016","1","2837"
"VimL","2016","1","2766"
"PowerShell","2016","1","2717"
"OCaml","2016","1","2653"
"Makefile","2016","1","2610"
"Elixir","2016","1","2471"
"TeX","2016","1","1906"
"Dart","2016","1","1689"
"Visual Basic","2016","1","1677"
"F#","2016","1","1582"
"Matlab","2016","1","1456"
"Pascal","2016","1","1155"
"Haxe","2016","1","1027"
"Vala","2016","1","934"
"D","2016","1","900"
"QML","2016","1","891"
"PLpgSQL","2016","1","757"
"Puppet","2016","1","736"
"Groff","2016","1","716"
"XSLT","2016","1","611"
"FORTRAN","2016","1","561"
"Smalltalk","2016","1","556"
"Assembly","2016","1","548"
"Elm","2016","1","546"
"Apex","2016","1","542"
"ActionScript","2016","1","532"
"CMake","2016","1","518"
"Arduino","2016","1","480"
"SQF","2016","1","432"
"PureScript","2016","1","420"
"Common Lisp","2016","1","406"
"PLSQL","2016","1","396"
"Web Ontology Language","2016","1","376"
"Red","2016","1","371"
"Objective-C++","2016","1","362"
"1C Enterprise","2016","1","345"
"Nginx","2016","1","341"
"Perl6","2016","1","335"
"Batchfile","2016","1","331"
"GAP","2016","1","325"
"SourcePawn","2016","1","322"
"Crystal","2016","1","319"
"Cuda","2016","1","319"
"Smarty","2016","1","306"
"Scheme","2016","1","299"
"LiveScript","2016","1","288"
"Eagle","2016","1","288"
"KiCad","2016","1","280"
"Cucumber","2016","1","262"
"Standard ML","2016","1","253"
"ooc","2016","1","234"
"VHDL","2016","1","233"
"Game Maker Language","2016","1","229"
"ABAP","2016","1","229"
"OpenEdge ABL","2016","1","223"
"Logos","2016","1","210"
"Xtend","2016","1","202"
"Protocol Buffer","2016","1","199"
"HCL","2016","1","191"
"ColdFusion","2016","1","185"
"AutoHotkey","2016","1","181"
"ApacheConf","2016","1","178"
"Ceylon","2016","1","159"
"Racket","2016","1","157"
"Nimrod","2016","1","148"
"Hack","2016","1","146"
"Factor","2016","1","141"
"Ada","2016","1","137"
"GDScript","2016","1","131"
"Inform 7","2016","1","129"
"AGS Script","2016","1","128"
"Prolog","2016","1","127"
"ASP","2016","1","123"
"Mathematica","2016","1","120"
"BitBake","2016","1","120"
"Vue","2016","1","118"
"Verilog","2016","1","117"
"Processing","2016","1","111"
"PAWN","2016","1","109"
"Tcl","2016","1","108"
"UnrealScript","2016","1","107"
"Nix","2016","1","106"
"SaltStack","2016","1","101"
"JavaScript","2016","2","347289"
"Python","2016","2","167048"
"Java","2016","2","153396"
"PHP","2016","2","99835"
"C++","2016","2","73039"
"C#","2016","2","63137"
"Ruby","2016","2","62296"
"C","2016","2","59745"
"Go","2016","2","56256"
"HTML","2016","2","45068"
"TypeScript","2016","2","31042"
"CSS","2016","2","26610"
"Shell","2016","2","26365"
"Objective-C","2016","2","20714"
"Swift","2016","2","17462"
"CoffeeScript","2016","2","13969"
"Scala","2016","2","12504"
"Rust","2016","2","8761"
"Haskell","2016","2","8234"
"Lua","2016","2","6600"
"Perl","2016","2","5037"
"Groovy","2016","2","4503"
"Clojure","2016","2","4240"
"Jupyter Notebook","2016","2","4231"
"Kotlin","2016","2","3550"
"Julia","2016","2","3137"
"R","2016","2","3127"
"PowerShell","2016","2","2840"
"Elixir","2016","2","2801"
"DM","2016","2","2704"
"Emacs Lisp","2016","2","2665"
"Erlang","2016","2","2618"
"OCaml","2016","2","2568"
"TeX","2016","2","2276"
"Makefile","2016","2","2232"
"VimL","2016","2","1976"
"F#","2016","2","1642"
"Matlab","2016","2","1594"
"Visual Basic","2016","2","1180"
"Dart","2016","2","1177"
"Haxe","2016","2","1129"
"PLpgSQL","2016","2","1122"
"Elm","2016","2","1055"
"QML","2016","2","831"
"SQF","2016","2","814"
"ActionScript","2016","2","731"
"Web Ontology Language","2016","2","730"
"Smalltalk","2016","2","719"
"XSLT","2016","2","666"
"Vala","2016","2","653"
"Pascal","2016","2","649"
"Arduino","2016","2","637"
"FORTRAN","2016","2","606"
"Puppet","2016","2","575"
"CMake","2016","2","569"
"D","2016","2","566"
"Ceylon","2016","2","503"
"Objective-C++","2016","2","488"
"Red","2016","2","465"
"Scheme","2016","2","446"
"Perl6","2016","2","438"
"PureScript","2016","2","424"
"SourcePawn","2016","2","418"
"Assembly","2016","2","416"
"Common Lisp","2016","2","414"
"Groff","2016","2","406"
"PLSQL","2016","2","383"
"Apex","2016","2","352"
"Nginx","2016","2","341"
"Tcl","2016","2","339"
"Vue","2016","2","338"
"KiCad","2016","2","318"
"1C Enterprise","2016","2","310"
"Crystal","2016","2","304"
"GAP","2016","2","299"
"SAS","2016","2","297"
"Eagle","2016","2","285"
"Batchfile","2016","2","283"
"GDScript","2016","2","265"
"Cuda","2016","2","256"
"AutoHotkey","2016","2","251"
"OpenEdge ABL","2016","2","230"
"ApacheConf","2016","2","218"
"Processing","2016","2","215"
"Racket","2016","2","209"
"Xtend","2016","2","205"
"ABAP","2016","2","195"
"ColdFusion","2016","2","186"
"Standard ML","2016","2","185"
"HCL","2016","2","184"
"Cucumber","2016","2","174"
"Prolog","2016","2","168"
"Logos","2016","2","166"
"Protocol Buffer","2016","2","161"
"PAWN","2016","2","159"
"Smarty","2016","2","145"
"PostScript","2016","2","141"
"ASP","2016","2","134"
"Nimrod","2016","2","132"
"LiveScript","2016","2","130"
"Game Maker Language","2016","2","128"
"VHDL","2016","2","119"
"Mathematica","2016","2","117"
"Hack","2016","2","115"
"LabVIEW","2016","2","115"
"UnrealScript","2016","2","104"
"Inno Setup","2016","2","101"
"JavaScript","2016","3","332022"
"Python","2016","3","172407"
"Java","2016","3","157255"
"PHP","2016","3","94768"
"C++","2016","3","72084"
"C#","2016","3","70834"
"Go","2016","3","56845"
"Ruby","2016","3","54611"
"C","2016","3","46995"
"HTML","2016","3","42362"
"TypeScript","2016","3","41353"
"Shell","2016","3","25591"
"CSS","2016","3","24324"
"Objective-C","2016","3","20975"
"Swift","2016","3","19967"
"CoffeeScript","2016","3","12267"
"Scala","2016","3","11679"
"Rust","2016","3","9673"
"Haskell","2016","3","7490"
"Lua","2016","3","7303"
"Kotlin","2016","3","4502"
"Jupyter Notebook","2016","3","4333"
"Clojure","2016","3","4095"
"Perl","2016","3","4042"
"Julia","2016","3","3840"
"Groovy","2016","3","3585"
"Elixir","2016","3","3211"
"R","2016","3","2964"
"OCaml","2016","3","2794"
"Emacs Lisp","2016","3","2559"
"PowerShell","2016","3","2538"
"Erlang","2016","3","2217"
"DM","2016","3","2032"
"VimL","2016","3","2002"
"Makefile","2016","3","1900"
"Matlab","2016","3","1583"
"TeX","2016","3","1480"
"F#","2016","3","1443"
"PLpgSQL","2016","3","1205"
"Dart","2016","3","1085"
"Visual Basic","2016","3","1056"
"Pascal","2016","3","1015"
"Haxe","2016","3","948"
"Vala","2016","3","933"
"Vue","2016","3","932"
"Elm","2016","3","893"
"QML","2016","3","875"
"SourcePawn","2016","3","826"
"PLSQL","2016","3","804"
"Protocol Buffer","2016","3","758"
"PureScript","2016","3","711"
"Objective-C++","2016","3","706"
"Groff","2016","3","679"
"XSLT","2016","3","622"
"Perl6","2016","3","621"
"SQF","2016","3","590"
"Ceylon","2016","3","578"
"Puppet","2016","3","558"
"Web Ontology Language","2016","3","538"
"Common Lisp","2016","3","503"
"D","2016","3","488"
"Arduino","2016","3","487"
"FORTRAN","2016","3","445"
"Apex","2016","3","442"
"Nginx","2016","3","433"
"ActionScript","2016","3","389"
"Smalltalk","2016","3","383"
"Crystal","2016","3","371"
"Scheme","2016","3","368"
"CMake","2016","3","368"
"Assembly","2016","3","364"
"Standard ML","2016","3","359"
"Batchfile","2016","3","335"
"OpenEdge ABL","2016","3","289"
"KiCad","2016","3","283"
"AutoHotkey","2016","3","276"
"Racket","2016","3","270"
"1C Enterprise","2016","3","270"
"Cuda","2016","3","263"
"GDScript","2016","3","254"
"Tcl","2016","3","237"
"Processing","2016","3","235"
"HCL","2016","3","233"
"Red","2016","3","219"
"ABAP","2016","3","198"
"PAWN","2016","3","197"
"SaltStack","2016","3","195"
"Eagle","2016","3","188"
"Cucumber","2016","3","185"
"LabVIEW","2016","3","175"
"Rebol","2016","3","157"
"Nimrod","2016","3","148"
"Smarty","2016","3","143"
"Coq","2016","3","129"
"LiveScript","2016","3","128"
"VHDL","2016","3","127"
"Xtend","2016","3","122"
"ApacheConf","2016","3","116"
"BitBake","2016","3","115"
"ASP","2016","3","114"
"Logos","2016","3","109"
"PostScript","2016","3","101"
"JavaScript","2016","4","323115"
"Java","2016","4","176969"
"Python","2016","4","165105"
"PHP","2016","4","93999"
"C++","2016","4","75002"
"C#","2016","4","64480"
"Go","2016","4","60774"
"Ruby","2016","4","52487"
"C","2016","4","48586"
"TypeScript","2016","4","46758"
"HTML","2016","4","45552"
"Shell","2016","4","27184"
"CSS","2016","4","25690"
"Swift","2016","4","21376"
"Objective-C","2016","4","18922"
"Scala","2016","4","13439"
"CoffeeScript","2016","4","11426"
"Rust","2016","4","10993"
"Lua","2016","4","7701"
"Perl","2016","4","6763"
"Haskell","2016","4","6314"
"Jupyter Notebook","2016","4","4888"
"Vue","2016","4","4415"
"Clojure","2016","4","3983"
"Groovy","2016","4","3471"
"Elixir","2016","4","3276"
"OCaml","2016","4","3168"
"R","2016","4","3154"
"Julia","2016","4","3003"
"Kotlin","2016","4","2999"
"PowerShell","2016","4","2848"
"VimL","2016","4","2547"
"Emacs Lisp","2016","4","2454"
"Erlang","2016","4","2367"
"DM","2016","4","1916"
"Makefile","2016","4","1683"
"Matlab","2016","4","1625"
"F#","2016","4","1592"
"Visual Basic","2016","4","1518"
"Dart","2016","4","1484"
"TeX","2016","4","1370"
"Elm","2016","4","1182"
"Haxe","2016","4","1098"
"PLSQL","2016","4","1022"
"Pascal","2016","4","1021"
"QML","2016","4","962"
"PLpgSQL","2016","4","903"
"SQF","2016","4","805"
"Groff","2016","4","720"
"D","2016","4","676"
"XSLT","2016","4","673"
"Objective-C++","2016","4","667"
"Common Lisp","2016","4","643"
"PureScript","2016","4","618"
"Vala","2016","4","616"
"Web Ontology Language","2016","4","571"
"CMake","2016","4","566"
"Perl6","2016","4","525"
"FORTRAN","2016","4","521"
"Smalltalk","2016","4","506"
"Puppet","2016","4","502"
"AutoHotkey","2016","4","501"
"Arduino","2016","4","491"
"Cuda","2016","4","456"
"SourcePawn","2016","4","451"
"Crystal","2016","4","390"
"1C Enterprise","2016","4","378"
"Apex","2016","4","369"
"Batchfile","2016","4","357"
"ActionScript","2016","4","356"
"VHDL","2016","4","356"
"Assembly","2016","4","329"
"Nginx","2016","4","317"
"Eagle","2016","4","315"
"Scheme","2016","4","299"
"Ceylon","2016","4","299"
"ABAP","2016","4","284"
"ColdFusion","2016","4","264"
"HCL","2016","4","256"
"PostScript","2016","4","252"
"OpenEdge ABL","2016","4","252"
"Protocol Buffer","2016","4","251"
"PAWN","2016","4","242"
"Nimrod","2016","4","232"
"Standard ML","2016","4","227"
"Smarty","2016","4","222"
"Red","2016","4","214"
"LabVIEW","2016","4","189"
"BitBake","2016","4","187"
"KiCad","2016","4","185"
"Verilog","2016","4","181"
"GCC Machine Description","2016","4","175"
"GLSL","2016","4","157"
"GAP","2016","4","153"
"LiveScript","2016","4","151"
"ASP","2016","4","144"
"Racket","2016","4","138"
"Nix","2016","4","134"
"Coq","2016","4","128"
"GDScript","2016","4","124"
"Xtend","2016","4","124"
"Game Maker Language","2016","4","117"
"Tcl","2016","4","113"
"JavaScript","2017","1","327032"
"Java","2017","1","181956"
"Python","2017","1","180862"
"PHP","2017","1","101154"
"C++","2017","1","81859"
"Go","2017","1","81566"
"C#","2017","1","70911"
"TypeScript","2017","1","57532"
"Ruby","2017","1","54218"
"C","2017","1","50531"
"HTML","2017","1","41513"
"Shell","2017","1","24951"
"CSS","2017","1","24467"
"Objective-C","2017","1","18164"
"Swift","2017","1","17818"
"Scala","2017","1","14527"
"Rust","2017","1","12395"
"CoffeeScript","2017","1","11635"
"Lua","2017","1","8184"
"Haskell","2017","1","6628"
"Vue","2017","1","6200"
"Jupyter Notebook","2017","1","5487"
"Perl","2017","1","5322"
"Kotlin","2017","1","3977"
"Clojure","2017","1","3707"
"Elixir","2017","1","3691"
"R","2017","1","3663"
"Groovy","2017","1","3373"
"PowerShell","2017","1","3303"
"DM","2017","1","3244"
"OCaml","2017","1","3101"
"Vim script","2017","1","3053"
"Julia","2017","1","2753"
"Erlang","2017","1","2540"
"Emacs Lisp","2017","1","2493"
"Dart","2017","1","1703"
"TeX","2017","1","1544"
"Makefile","2017","1","1520"
"Matlab","2017","1","1450"
"QML","2017","1","1355"
"F#","2017","1","1319"
"Elm","2017","1","1094"
"Objective-C++","2017","1","1019"
"Visual Basic","2017","1","1008"
"D","2017","1","944"
"Batchfile","2017","1","892"
"Haxe","2017","1","882"
"PLpgSQL","2017","1","856"
"XSLT","2017","1","853"
"Vala","2017","1","827"
"Pascal","2017","1","796"
"PLSQL","2017","1","686"
"PureScript","2017","1","666"
"Roff","2017","1","665"
"UnrealScript","2017","1","605"
"CMake","2017","1","600"
"Fortran","2017","1","597"
"Smalltalk","2017","1","565"
"Web Ontology Language","2017","1","555"
"Common Lisp","2017","1","524"
"Apex","2017","1","516"
"Arduino","2017","1","513"
"Smarty","2017","1","511"
"SourcePawn","2017","1","495"
"SQF","2017","1","473"
"KiCad","2017","1","469"
"Assembly","2017","1","390"
"Crystal","2017","1","389"
"Perl6","2017","1","377"
"Puppet","2017","1","370"
"AutoHotkey","2017","1","365"
"VimL","2017","1","350"
"Red","2017","1","315"
"Protocol Buffer","2017","1","300"
"ABAP","2017","1","296"
"HCL","2017","1","292"
"1C Enterprise","2017","1","279"
"Eagle","2017","1","271"
"Gherkin","2017","1","253"
"GAP","2017","1","250"
"Scheme","2017","1","240"
"ActionScript","2017","1","238"
"Xtend","2017","1","231"
"Cuda","2017","1","218"
"Nix","2017","1","207"
"Racket","2017","1","203"
"Standard ML","2017","1","196"
"GLSL","2017","1","187"
"VHDL","2017","1","174"
"Nim","2017","1","172"
"ColdFusion","2017","1","168"
"Game Maker Language","2017","1","157"
"Nginx","2017","1","154"
"PAWN","2017","1","147"
"Tcl","2017","1","144"
"AutoIt","2017","1","140"
"SaltStack","2017","1","137"
"ApacheConf","2017","1","135"
"GDScript","2017","1","123"
"Ceylon","2017","1","116"
"Hack","2017","1","114"
"LabVIEW","2017","1","114"
"Groff","2017","1","112"
"ASP","2017","1","110"
"OpenEdge ABL","2017","1","107"
"BitBake","2017","1","105"
"JavaScript","2017","2","354470"
"Java","2017","2","195843"
"Python","2017","2","192622"
"PHP","2017","2","104572"
"C++","2017","2","89957"
"Go","2017","2","77793"
"C#","2017","2","73647"
"TypeScript","2017","2","73380"
"Ruby","2017","2","52950"
"C","2017","2","49965"
"HTML","2017","2","40205"
"Shell","2017","2","28305"
"CSS","2017","2","23718"
"Swift","2017","2","19223"
"Objective-C","2017","2","17091"
"Scala","2017","2","14356"
"Rust","2017","2","13618"
"CoffeeScript","2017","2","10463"
"Lua","2017","2","9340"
"Vue","2017","2","8069"
"Haskell","2017","2","7190"
"Jupyter Notebook","2017","2","5762"
"Kotlin","2017","2","5502"
"Perl","2017","2","4912"
"Elixir","2017","2","4687"
"R","2017","2","4664"
"Groovy","2017","2","3839"
"PowerShell","2017","2","3781"
"Clojure","2017","2","3457"
"Emacs Lisp","2017","2","3087"
"Vim script","2017","2","3053"
"DM","2017","2","2997"
"OCaml","2017","2","2771"
"Julia","2017","2","2450"
"Erlang","2017","2","2356"
"Vala","2017","2","2000"
"Matlab","2017","2","1767"
"F#","2017","2","1665"
"Makefile","2017","2","1476"
"TeX","2017","2","1451"
"QML","2017","2","1446"
"Dart","2017","2","1442"
"Visual Basic","2017","2","1345"
"Elm","2017","2","1112"
"HCL","2017","2","993"
"Arduino","2017","2","850"
"CMake","2017","2","827"
"D","2017","2","825"
"PLpgSQL","2017","2","817"
"PureScript","2017","2","812"
"XSLT","2017","2","774"
"Pascal","2017","2","756"
"Web Ontology Language","2017","2","714"
"Crystal","2017","2","699"
"Roff","2017","2","657"
"Perl6","2017","2","650"
"Fortran","2017","2","633"
"Haxe","2017","2","614"
"SQF","2017","2","599"
"Common Lisp","2017","2","559"
"Objective-C++","2017","2","536"
"Smalltalk","2017","2","482"
"Red","2017","2","453"
"SourcePawn","2017","2","425"
"KiCad","2017","2","406"
"Batchfile","2017","2","393"
"ColdFusion","2017","2","392"
"Logos","2017","2","391"
"UnrealScript","2017","2","377"
"Assembly","2017","2","370"
"Puppet","2017","2","368"
"Apex","2017","2","362"
"PLSQL","2017","2","351"
"Nix","2017","2","344"
"Smarty","2017","2","340"
"Scheme","2017","2","317"
"BitBake","2017","2","315"
"Eagle","2017","2","292"
"Cuda","2017","2","286"
"Protocol Buffer","2017","2","281"
"AutoHotkey","2017","2","270"
"Rascal","2017","2","256"
"Gherkin","2017","2","255"
"ABAP","2017","2","251"
"ActionScript","2017","2","244"
"Nim","2017","2","234"
"PostScript","2017","2","221"
"Racket","2017","2","221"
"1C Enterprise","2017","2","214"
"LabVIEW","2017","2","213"
"Nginx","2017","2","209"
"GDScript","2017","2","202"
"VHDL","2017","2","188"
"Verilog","2017","2","185"
"Coq","2017","2","170"
"GLSL","2017","2","167"
"GAP","2017","2","158"
"ASP","2017","2","137"
"VimL","2017","2","131"
"Ceylon","2017","2","125"
"SaltStack","2017","2","121"
"ApacheConf","2017","2","120"
"LiveScript","2017","2","119"
"NSIS","2017","2","114"
"Stata","2017","2","104"
"POV-Ray SDL","2017","2","103"
"Standard ML","2017","2","102"
"JavaScript","2017","3","295326"
"Java","2017","3","157680"
"Python","2017","3","156513"
"PHP","2017","3","85412"
"C++","2017","3","80738"
"Go","2017","3","65991"
"TypeScript","2017","3","62154"
"C#","2017","3","56947"
"C","2017","3","44922"
"Ruby","2017","3","41048"
"HTML","2017","3","28996"
"Shell","2017","3","23895"
"CSS","2017","3","17640"
"Objective-C","2017","3","15350"
"Swift","2017","3","15284"
"Scala","2017","3","11891"
"Rust","2017","3","10895"
"CoffeeScript","2017","3","7320"
"Lua","2017","3","7314"
"Vue","2017","3","7247"
"Haskell","2017","3","5682"
"Kotlin","2017","3","5262"
"Jupyter Notebook","2017","3","4003"
"Perl","2017","3","3919"
"Elixir","2017","3","3562"
"PowerShell","2017","3","3534"
"R","2017","3","3474"
"Groovy","2017","3","3362"
"OCaml","2017","3","2933"
"Clojure","2017","3","2811"
"Emacs Lisp","2017","3","2605"
"Vim script","2017","3","2476"
"Julia","2017","3","2304"
"Erlang","2017","3","2055"
"DM","2017","3","1929"
"F#","2017","3","1686"
"Makefile","2017","3","1617"
"Vala","2017","3","1436"
"Matlab","2017","3","1210"
"Pascal","2017","3","1090"
"Visual Basic","2017","3","1068"
"Dart","2017","3","988"
"Elm","2017","3","876"
"TeX","2017","3","868"
"PLpgSQL","2017","3","866"
"D","2017","3","841"
"QML","2017","3","747"
"SourcePawn","2017","3","686"
"Perl 6","2017","3","652"
"Roff","2017","3","640"
"CMake","2017","3","636"
"FreeMarker","2017","3","608"
"PureScript","2017","3","599"
"Fortran","2017","3","599"
"XSLT","2017","3","585"
"HCL","2017","3","555"
"Web Ontology Language","2017","3","525"
"Crystal","2017","3","456"
"Puppet","2017","3","454"
"Haxe","2017","3","425"
"PLSQL","2017","3","404"
"Common Lisp","2017","3","384"
"Apex","2017","3","377"
"Racket","2017","3","374"
"Red","2017","3","373"
"AutoHotkey","2017","3","367"
"Arduino","2017","3","355"
"UnrealScript","2017","3","351"
"Smalltalk","2017","3","347"
"Smarty","2017","3","338"
"Assembly","2017","3","337"
"Nix","2017","3","329"
"ColdFusion","2017","3","312"
"Rascal","2017","3","294"
"ABAP","2017","3","292"
"Scheme","2017","3","270"
"PostScript","2017","3","259"
"Cuda","2017","3","254"
"Logos","2017","3","238"
"BitBake","2017","3","237"
"Protocol Buffer","2017","3","237"
"Gherkin","2017","3","236"
"Nim","2017","3","234"
"SQF","2017","3","228"
"Batchfile","2017","3","219"
"ApacheConf","2017","3","206"
"GAP","2017","3","196"
"API Blueprint","2017","3","189"
"Eagle","2017","3","186"
"VHDL","2017","3","144"
"1C Enterprise","2017","3","143"
"Objective-C++","2017","3","139"
"LabVIEW","2017","3","132"
"Standard ML","2017","3","129"
"VimL","2017","3","129"
"Prolog","2017","3","122"
"Mathematica","2017","3","122"
"ActionScript","2017","3","120"
"Stata","2017","3","120"
"SaltStack","2017","3","112"
"Pure Data","2017","3","112"
"SQLPL","2017","3","105"
"JavaScript","2017","4","257836"
"Python","2017","4","147849"
"Java","2017","4","143794"
"PHP","2017","4","82034"
"C++","2017","4","80443"
"TypeScript","2017","4","61393"
"Go","2017","4","61354"
"C#","2017","4","56181"
"C","2017","4","44123"
"Ruby","2017","4","35351"
"HTML","2017","4","27530"
"Shell","2017","4","20561"
"CSS","2017","4","15132"
"Swift","2017","4","14329"
"Objective-C","2017","4","14254"
"Rust","2017","4","9722"
"Scala","2017","4","9699"
"Vue","2017","4","6884"
"CoffeeScript","2017","4","6627"
"Kotlin","2017","4","5463"
"Lua","2017","4","5370"
"Haskell","2017","4","4941"
"Perl","2017","4","3965"
"Jupyter Notebook","2017","4","3475"
"Groovy","2017","4","3228"
"Gnuplot","2017","4","3217"
"R","2017","4","3165"
"PowerShell","2017","4","3124"
"Clojure","2017","4","3102"
"OCaml","2017","4","2814"
"Emacs Lisp","2017","4","2663"
"DM","2017","4","2328"
"Vim script","2017","4","2256"
"Elixir","2017","4","2129"
"Erlang","2017","4","1832"
"Julia","2017","4","1820"
"Vala","2017","4","1348"
"Dart","2017","4","1291"
"Makefile","2017","4","1244"
"F#","2017","4","1165"
"Matlab","2017","4","1162"
"TeX","2017","4","1030"
"Roff","2017","4","943"
"Pascal","2017","4","846"
"Visual Basic","2017","4","818"
"PLpgSQL","2017","4","645"
"CMake","2017","4","634"
"QML","2017","4","611"
"Perl 6","2017","4","558"
"D","2017","4","555"
"Elm","2017","4","548"
"Crystal","2017","4","539"
"SourcePawn","2017","4","511"
"XSLT","2017","4","510"
"FreeMarker","2017","4","487"
"Haxe","2017","4","467"
"Fortran","2017","4","456"
"PLSQL","2017","4","443"
"Smarty","2017","4","440"
"Common Lisp","2017","4","408"
"Apex","2017","4","364"
"Nix","2017","4","337"
"Arduino","2017","4","334"
"HLSL","2017","4","310"
"ColdFusion","2017","4","309"
"Assembly","2017","4","303"
"PostScript","2017","4","302"
"HCL","2017","4","296"
"SQF","2017","4","252"
"AutoHotkey","2017","4","249"
"ABAP","2017","4","248"
"Nim","2017","4","236"
"Scheme","2017","4","234"
"PureScript","2017","4","210"
"Puppet","2017","4","204"
"Smalltalk","2017","4","204"
"Standard ML","2017","4","182"
"GAP","2017","4","181"
"UnrealScript","2017","4","180"
"Red","2017","4","180"
"Gherkin","2017","4","178"
"VHDL","2017","4","173"
"Prolog","2017","4","172"
"API Blueprint","2017","4","159"
"1C Enterprise","2017","4","158"
"Cuda","2017","4","158"
"Batchfile","2017","4","156"
"SQLPL","2017","4","150"
"Logos","2017","4","144"
"Web Ontology Language","2017","4","144"
"BitBake","2017","4","142"
"Racket","2017","4","140"
"SaltStack","2017","4","139"
"Game Maker Language","2017","4","137"
"ActionScript","2017","4","135"
"Objective-J","2017","4","134"
"Eagle","2017","4","128"
"Coq","2017","4","128"
"GLSL","2017","4","127"
"Protocol Buffer","2017","4","122"
"Objective-C++","2017","4","102"
"Forth","2017","4","101"
"JavaScript","2018","1","270278"
"Python","2018","1","155241"
"Java","2018","1","142798"
"PHP","2018","1","80450"
"C++","2018","1","79784"
"Go","2018","1","71216"
"TypeScript","2018","1","67835"
"C#","2018","1","59744"
"C","2018","1","42223"
"Ruby","2018","1","34952"
"HTML","2018","1","29088"
"Shell","2018","1","24404"
"Swift","2018","1","15472"
"CSS","2018","1","15183"
"Objective-C","2018","1","12025"
"Scala","2018","1","9767"
"Rust","2018","1","9325"
"Vue","2018","1","8140"
"Kotlin","2018","1","7462"
"Lua","2018","1","5561"
"Jupyter Notebook","2018","1","4579"
"CoffeeScript","2018","1","4544"
"R","2018","1","4176"
"Groovy","2018","1","3863"
"Haskell","2018","1","3801"
"Perl","2018","1","3570"
"PowerShell","2018","1","3237"
"Elixir","2018","1","2997"
"Emacs Lisp","2018","1","2978"
"Mathematica","2018","1","2920"
"Clojure","2018","1","2920"
"DM","2018","1","2495"
"Vim script","2018","1","2313"
"OCaml","2018","1","2242"
"Dart","2018","1","1836"
"Erlang","2018","1","1560"
"Makefile","2018","1","1337"
"Vala","2018","1","1331"
"Matlab","2018","1","1257"
"F#","2018","1","1105"
"QML","2018","1","1045"
"Pascal","2018","1","1045"
"Julia","2018","1","1029"
"TeX","2018","1","903"
"Perl 6","2018","1","846"
"PLpgSQL","2018","1","771"
"D","2018","1","699"
