"name","year","quarter","count"
"OpenEdge ABL","2019","1","196"
"SourcePawn","2019","1","179"
"FreeMarker","2019","1","172"
"Prolog","2019","1","170"
"Markdown","2019","1","169"
"YARA","2019","1","168"
"ShaderLab","2019","1","162"
"Tcl","2019","1","162"
"Smali","2019","1","157"
"AutoIt","2019","1","152"
"DM","2019","1","148"
"Mathematica","2019","1","147"
"Puppet","2019","1","146"
"Smarty","2019","1","146"
"Coq","2019","1","146"
"Ada","2019","1","140"
"NSIS","2019","1","138"
"Max","2019","1","135"
"COBOL","2019","1","134"
"Inno Setup","2019","1","124"
"LiveScript","2019","1","124"
"ABAP","2019","1","124"
"Perl 6","2019","1","124"
"BitBake","2019","1","118"
"DIGITAL Command Language","2019","1","105"
"JavaScript","2019","2","506507"
"Python","2019","2","284212"
"Java","2019","2","203379"
"Go","2019","2","179569"
"C++","2019","2","123178"
"PHP","2019","2","96071"
"TypeScript","2019","2","75380"
"C","2019","2","74090"
"C#","2019","2","66218"
"Shell","2019","2","52584"
"Swift","2019","2","52296"
"Ruby","2019","2","43400"
"Objective-C","2019","2","34095"
"HTML","2019","2","32186"
"CSS","2019","2","30787"
"Jupyter Notebook","2019","2","22424"
"Rust","2019","2","19363"
"Vue","2019","2","17220"
"Kotlin","2019","2","16676"
"Scala","2019","2","10309"
"Vim script","2019","2","8954"
"Dart","2019","2","7726"
"Lua","2019","2","7306"
"PowerShell","2019","2","5553"
"TeX","2019","2","5376"
"Haskell","2019","2","5125"
"CoffeeScript","2019","2","5090"
"Elixir","2019","2","4945"
"Emacs Lisp","2019","2","4646"
"Perl","2019","2","3892"
"Clojure","2019","2","3712"
"Dockerfile","2019","2","3179"
"Groovy","2019","2","2899"
"OCaml","2019","2","2694"
"Erlang","2019","2","2675"
"R","2019","2","2356"
"Makefile","2019","2","2070"
"Matlab","2019","2","1845"
"Pascal","2019","2","1373"
"CMake","2019","2","1308"
"Jsonnet","2019","2","1210"
"Common Lisp","2019","2","1123"
"VimL","2019","2","968"
"Assembly","2019","2","936"
"Vala","2019","2","917"
"F#","2019","2","877"
"PLpgSQL","2019","2","856"
"Julia","2019","2","672"
"Elm","2019","2","663"
"MATLAB","2019","2","636"
"Cuda","2019","2","612"
"D","2019","2","578"
"Verilog","2019","2","574"
"Crystal","2019","2","570"
"AutoHotkey","2019","2","567"
"Visual Basic","2019","2","539"
"Haxe","2019","2","512"
"Scheme","2019","2","508"
"WebAssembly","2019","2","499"
"Fortran","2019","2","487"
"Batchfile","2019","2","486"
"Arduino","2019","2","483"
"QML","2019","2","445"
"HCL","2019","2","399"
"Nim","2019","2","396"
"XSLT","2019","2","347"
"ASP","2019","2","345"
"Awk","2019","2","309"
"GLSL","2019","2","290"
"PureScript","2019","2","284"
"Gherkin","2019","2","272"
"GDScript","2019","2","268"
"OpenSCAD","2019","2","251"
"ActionScript","2019","2","242"
"Objective-C++","2019","2","236"
"Roff","2019","2","228"
"Apex","2019","2","225"
"AppleScript","2019","2","223"
"LLVM","2019","2","222"
"Smalltalk","2019","2","191"
"VHDL","2019","2","189"
"Processing","2019","2","184"
"Racket","2019","2","181"
"Mathematica","2019","2","178"
"PLSQL","2019","2","175"
"Nix","2019","2","175"
"ShaderLab","2019","2","163"
"SourcePawn","2019","2","159"
"YARA","2019","2","141"
"Smali","2019","2","139"
"F*","2019","2","136"
"OpenEdge ABL","2019","2","131"
"NSIS","2019","2","130"
"Smarty","2019","2","126"
"Eagle","2019","2","120"
"Coq","2019","2","116"
"DM","2019","2","115"
"LiveScript","2019","2","112"
"Prolog","2019","2","109"
"Inno Setup","2019","2","109"
"SQLPL","2019","2","107"
"Perl 6","2019","2","103"
"Rich Text Format","2019","2","101"
"AutoIt","2019","2","100"
"JavaScript","2019","3","604578"
"Python","2019","3","353480"
"Java","2019","3","275895"
"Go","2019","3","253421"
"C++","2019","3","154802"
"PHP","2019","3","126242"
"TypeScript","2019","3","99381"
"C","2019","3","96189"
"C#","2019","3","84169"
"Swift","2019","3","61294"
"Shell","2019","3","58392"
"Ruby","2019","3","47882"
"Jupyter Notebook","2019","3","42139"
"HTML","2019","3","40638"
"Objective-C","2019","3","36755"
"CSS","2019","3","34633"
"Rust","2019","3","28709"
"Vue","2019","3","23132"
"Kotlin","2019","3","22426"
"Dart","2019","3","19738"
"Scala","2019","3","13442"
"Vim script","2019","3","9601"
"Lua","2019","3","8479"
"PowerShell","2019","3","6565"
"Emacs Lisp","2019","3","5569"
"CoffeeScript","2019","3","5349"
"Haskell","2019","3","5126"
"TeX","2019","3","5098"
"Elixir","2019","3","5098"
"Perl","2019","3","5036"
"Clojure","2019","3","4864"
"Dockerfile","2019","3","3672"
"Groovy","2019","3","3508"
"Makefile","2019","3","3151"
"OCaml","2019","3","3122"
"R","2019","3","2730"
"Erlang","2019","3","2331"
"Matlab","2019","3","1954"
"Pascal","2019","3","1497"
"CMake","2019","3","1475"
"Jsonnet","2019","3","1216"
"Vala","2019","3","1208"
"Assembly","2019","3","1167"
"Common Lisp","2019","3","1133"
"PLpgSQL","2019","3","1019"
"VimL","2019","3","1017"
"Julia","2019","3","991"
"TSQL","2019","3","959"
"F#","2019","3","944"
"MATLAB","2019","3","867"
"Scheme","2019","3","843"
"Crystal","2019","3","741"
"Verilog","2019","3","706"
"Batchfile","2019","3","677"
"AutoHotkey","2019","3","658"
"Cuda","2019","3","650"
"Nim","2019","3","642"
"Elm","2019","3","634"
"D","2019","3","609"
"Fortran","2019","3","609"
"Visual Basic","2019","3","567"
"QML","2019","3","563"
"HCL","2019","3","510"
"Haxe","2019","3","498"
"Arduino","2019","3","493"
"Markdown","2019","3","482"
"XSLT","2019","3","456"
"Awk","2019","3","422"
"GLSL","2019","3","385"
"PureScript","2019","3","342"
"Racket","2019","3","338"
"OpenSCAD","2019","3","310"
"Gherkin","2019","3","302"
"Roff","2019","3","299"
"VHDL","2019","3","282"
"ASP","2019","3","281"
"Smali","2019","3","277"
"LLVM","2019","3","273"
"Nix","2019","3","268"
"WebAssembly","2019","3","252"
"Objective-C++","2019","3","240"
"Apex","2019","3","230"
"ActionScript","2019","3","227"
"GDScript","2019","3","211"
"AppleScript","2019","3","205"
"Processing","2019","3","187"
"Coq","2019","3","182"
"Smalltalk","2019","3","177"
"Eagle","2019","3","174"
"YARA","2019","3","168"
"SourcePawn","2019","3","168"
"Gettext Catalog","2019","3","165"
"PLSQL","2019","3","163"
"LiveScript","2019","3","158"
"AutoIt","2019","3","152"
"Smarty","2019","3","140"
"Mathematica","2019","3","138"
"Perl 6","2019","3","135"
"Prolog","2019","3","133"
"Tcl","2019","3","130"
"OpenEdge ABL","2019","3","130"
"ShaderLab","2019","3","129"
"NSIS","2019","3","129"
"ABAP","2019","3","124"
"Max","2019","3","117"
"BitBake","2019","3","110"
"SystemVerilog","2019","3","106"
"FreeMarker","2019","3","102"
"JavaScript","2019","4","550440"
"Python","2019","4","338999"
"Java","2019","4","250325"
"Go","2019","4","240990"
"C++","2019","4","143918"
"PHP","2019","4","115076"
"TypeScript","2019","4","102413"
"C","2019","4","96175"
"C#","2019","4","78173"
"Shell","2019","4","60113"
"Swift","2019","4","53550"
"Ruby","2019","4","48645"
"HTML","2019","4","37046"
"Objective-C","2019","4","33092"
"Jupyter Notebook","2019","4","32773"
"CSS","2019","4","32154"
"Rust","2019","4","26797"
"Kotlin","2019","4","24559"
"Vue","2019","4","18747"
"Dart","2019","4","15894"
"Scala","2019","4","12344"
"Vim script","2019","4","9587"
"Haskell","2019","4","8220"
"Lua","2019","4","8014"
"PowerShell","2019","4","6282"
"Emacs Lisp","2019","4","5732"
"TeX","2019","4","5266"
"CoffeeScript","2019","4","5259"
"Perl","2019","4","5029"
"Clojure","2019","4","4885"
"Elixir","2019","4","4828"
"Groovy","2019","4","3341"
"Dockerfile","2019","4","3330"
"OCaml","2019","4","2947"
"Makefile","2019","4","2916"
"R","2019","4","2703"
"Erlang","2019","4","2370"
"Matlab","2019","4","1970"
"PLpgSQL","2019","4","1763"
"Common Lisp","2019","4","1428"
"CMake","2019","4","1415"
"Pascal","2019","4","1270"
"Assembly","2019","4","1266"
"Jsonnet","2019","4","1227"
"Vala","2019","4","1176"
"TSQL","2019","4","955"
"F#","2019","4","948"
"Julia","2019","4","914"
"MATLAB","2019","4","890"
"VimL","2019","4","883"
"Elm","2019","4","825"
"Crystal","2019","4","767"
"Verilog","2019","4","761"
"Batchfile","2019","4","740"
"Scheme","2019","4","701"
"D","2019","4","690"
"Nim","2019","4","663"
"Fortran","2019","4","627"
"Cuda","2019","4","616"
"Haxe","2019","4","599"
"Visual Basic","2019","4","572"
"AutoHotkey","2019","4","524"
"Arduino","2019","4","489"
"QML","2019","4","484"
"HCL","2019","4","481"
"Markdown","2019","4","466"
"GLSL","2019","4","396"
"WebAssembly","2019","4","352"
"Awk","2019","4","343"
"XSLT","2019","4","320"
"OpenSCAD","2019","4","320"
"PureScript","2019","4","311"
"Racket","2019","4","298"
"Gherkin","2019","4","295"
"Roff","2019","4","263"
"Nix","2019","4","252"
"AppleScript","2019","4","251"
"Objective-C++","2019","4","244"
"Coq","2019","4","242"
"ASP","2019","4","219"
"VHDL","2019","4","211"
"LLVM","2019","4","211"
"YARA","2019","4","210"
"GDScript","2019","4","209"
"Apex","2019","4","204"
"AutoIt","2019","4","202"
"Processing","2019","4","197"
"PLSQL","2019","4","192"
"Smali","2019","4","189"
"ActionScript","2019","4","174"
"NSIS","2019","4","167"
"SourcePawn","2019","4","163"
"Smarty","2019","4","154"
"Gettext Catalog","2019","4","141"
"Vim Snippet","2019","4","138"
"Smalltalk","2019","4","135"
"SystemVerilog","2019","4","130"
"Eagle","2019","4","129"
"Max","2019","4","127"
"ABAP","2019","4","126"
"ShaderLab","2019","4","123"
"Prolog","2019","4","123"
"Tcl","2019","4","122"
"BitBake","2019","4","121"
"LiveScript","2019","4","121"
"Mathematica","2019","4","115"
"OpenEdge ABL","2019","4","113"
"Perl 6","2019","4","106"
"Ada","2019","4","100"
"FreeMarker","2019","4","100"
"JavaScript","2020","1","500376"
"Python","2020","1","316895"
"Go","2020","1","213824"
"Java","2020","1","206269"
"C++","2020","1","141747"
"PHP","2020","1","105653"
"TypeScript","2020","1","104222"
"C","2020","1","97678"
"C#","2020","1","74543"
"Shell","2020","1","55908"
"Swift","2020","1","48148"
"Ruby","2020","1","44963"
"HTML","2020","1","36304"
"CSS","2020","1","31395"
"Jupyter Notebook","2020","1","26624"
"Objective-C","2020","1","26251"
"Rust","2020","1","24779"
"Kotlin","2020","1","21482"
"Vue","2020","1","16118"
"Dart","2020","1","15535"
"Scala","2020","1","10475"
"Dockerfile","2020","1","9877"
"Vim script","2020","1","9817"
"Haskell","2020","1","7652"
"Lua","2020","1","7207"
"PowerShell","2020","1","6855"
"Emacs Lisp","2020","1","6668"
"CoffeeScript","2020","1","5472"
"Elixir","2020","1","5191"
"Perl","2020","1","5057"
"Clojure","2020","1","4625"
"TeX","2020","1","4549"
"Groovy","2020","1","3242"
"Makefile","2020","1","2861"
"OCaml","2020","1","2855"
"R","2020","1","2480"
"Erlang","2020","1","2130"
"CMake","2020","1","1894"
"Vala","2020","1","1665"
"Pascal","2020","1","1500"
"Matlab","2020","1","1466"
"Jsonnet","2020","1","1403"
"Common Lisp","2020","1","1319"
"Starlark","2020","1","1276"
"Assembly","2020","1","1161"
"TSQL","2020","1","1043"
"F#","2020","1","933"
"MATLAB","2020","1","898"
"Crystal","2020","1","832"
"Julia","2020","1","830"
"PLpgSQL","2020","1","826"
"VimL","2020","1","806"
"Scheme","2020","1","740"
"Nim","2020","1","708"
"Elm","2020","1","692"
"Fortran","2020","1","667"
"Verilog","2020","1","661"
"AutoHotkey","2020","1","619"
"D","2020","1","609"
"Visual Basic","2020","1","534"
"Arduino","2020","1","529"
"Batchfile","2020","1","526"
"Haxe","2020","1","521"
"QML","2020","1","466"
"GLSL","2020","1","462"
"Cuda","2020","1","453"
"Markdown","2020","1","453"
"HCL","2020","1","439"
"GDScript","2020","1","408"
"Awk","2020","1","379"
"OpenSCAD","2020","1","369"
"XSLT","2020","1","350"
"Nix","2020","1","317"
"Gherkin","2020","1","313"
"PureScript","2020","1","291"
"WebAssembly","2020","1","280"
"ASP","2020","1","259"
"Racket","2020","1","245"
"AutoIt","2020","1","244"
"Coq","2020","1","244"
"Objective-C++","2020","1","237"
"Roff","2020","1","222"
"YARA","2020","1","219"
"VHDL","2020","1","209"
"Processing","2020","1","199"
"Smali","2020","1","185"
"AppleScript","2020","1","181"
"Eagle","2020","1","180"
"ActionScript","2020","1","178"
"SourcePawn","2020","1","177"
"Smalltalk","2020","1","176"
"LLVM","2020","1","173"
"Apex","2020","1","161"
"PLSQL","2020","1","161"
"Vim Snippet","2020","1","142"
"Smarty","2020","1","139"
"Tcl","2020","1","139"
"Mathematica","2020","1","130"
"ABAP","2020","1","129"
"OpenEdge ABL","2020","1","119"
"LiveScript","2020","1","117"
"SystemVerilog","2020","1","116"
"BitBake","2020","1","113"
"Prolog","2020","1","111"
"ShaderLab","2020","1","109"
"JavaScript","2020","2","545593"
"Python","2020","2","333988"
"Java","2020","2","236822"
"Go","2020","2","232000"
"C++","2020","2","157607"
"TypeScript","2020","2","113126"
"C","2020","2","108056"
"PHP","2020","2","96315"
"C#","2020","2","79827"
"Shell","2020","2","60047"
"Swift","2020","2","52651"
"Ruby","2020","2","46933"
"HTML","2020","2","40518"
"CSS","2020","2","35579"
"Jupyter Notebook","2020","2","30527"
"Objective-C","2020","2","30415"
"Rust","2020","2","25348"
"Kotlin","2020","2","23545"
"Vue","2020","2","17710"
"Dart","2020","2","15470"
"Vim script","2020","2","14555"
"Scala","2020","2","11932"
"Lua","2020","2","9017"
"PowerShell","2020","2","8057"
"Haskell","2020","2","7989"
"Emacs Lisp","2020","2","6976"
"CoffeeScript","2020","2","5629"
"Dockerfile","2020","2","5507"
"Clojure","2020","2","5408"
"Elixir","2020","2","5220"
"Perl","2020","2","5158"
"TeX","2020","2","4489"
"Groovy","2020","2","3384"
"Makefile","2020","2","2883"
"R","2020","2","2865"
"OCaml","2020","2","2660"
"Erlang","2020","2","2035"
"CMake","2020","2","1967"
"Matlab","2020","2","1779"
"Vala","2020","2","1565"
"Starlark","2020","2","1539"
"Pascal","2020","2","1458"
"Common Lisp","2020","2","1222"
"TSQL","2020","2","1130"
"Assembly","2020","2","1102"
"Jsonnet","2020","2","1092"
"Julia","2020","2","1089"
"MATLAB","2020","2","1016"
"F#","2020","2","885"
"PLpgSQL","2020","2","882"
"Verilog","2020","2","809"
"VimL","2020","2","774"
"Crystal","2020","2","770"
"Scheme","2020","2","767"
"Haxe","2020","2","764"
"Nim","2020","2","726"
"AutoHotkey","2020","2","670"
"Markdown","2020","2","670"
"Fortran","2020","2","649"
"Elm","2020","2","615"
"D","2020","2","592"
"Cuda","2020","2","579"
"Batchfile","2020","2","572"
"Visual Basic","2020","2","567"
"Arduino","2020","2","514"
"QML","2020","2","493"
"GLSL","2020","2","487"
"GDScript","2020","2","471"
"HCL","2020","2","468"
"OpenSCAD","2020","2","420"
"Nix","2020","2","413"
"Awk","2020","2","400"
"MLIR","2020","2","374"
"XSLT","2020","2","324"
"Gherkin","2020","2","316"
"Racket","2020","2","314"
"Objective-C++","2020","2","308"
"SourcePawn","2020","2","301"
"WebAssembly","2020","2","298"
"PureScript","2020","2","290"
"Smali","2020","2","288"
"YARA","2020","2","284"
"PLSQL","2020","2","283"
"VHDL","2020","2","268"
"Roff","2020","2","267"
"ASP","2020","2","251"
"ActionScript","2020","2","209"
"Coq","2020","2","206"
"AutoIt","2020","2","195"
"Processing","2020","2","194"
"Smalltalk","2020","2","191"
"Apex","2020","2","189"
"Tcl","2020","2","185"
"Vim Snippet","2020","2","177"
"Eagle","2020","2","157"
"ShaderLab","2020","2","138"
"SystemVerilog","2020","2","131"
"Mathematica","2020","2","125"
"Prolog","2020","2","124"
"LiveScript","2020","2","120"
"ABAP","2020","2","112"
"LLVM","2020","2","111"
"Forth","2020","2","108"
"Stan","2020","2","107"
"Smarty","2020","2","106"
"Max","2020","2","105"
"JavaScript","2020","3","463127"
"Python","2020","3","285984"
"Go","2020","3","207018"
"Java","2020","3","204520"
"C++","2020","3","137939"
"TypeScript","2020","3","99209"
"C","2020","3","89280"
"PHP","2020","3","82141"
"C#","2020","3","68203"
"Shell","2020","3","49000"
"Swift","2020","3","43361"
"Ruby","2020","3","39988"
"HTML","2020","3","32991"
"Jupyter Notebook","2020","3","28339"
"Objective-C","2020","3","23774"
"CSS","2020","3","23421"
"Kotlin","2020","3","22671"
"Rust","2020","3","22037"
"Vue","2020","3","17272"
"Dart","2020","3","16871"
"Scala","2020","3","10578"
"Vim script","2020","3","9848"
"PowerShell","2020","3","7840"
"Lua","2020","3","7206"
"Emacs Lisp","2020","3","6058"
"Clojure","2020","3","4745"
"Perl","2020","3","4566"
"Dockerfile","2020","3","4439"
"Haskell","2020","3","4401"
"CoffeeScript","2020","3","4293"
"Elixir","2020","3","4201"
"TeX","2020","3","3873"
"Makefile","2020","3","2959"
"Groovy","2020","3","2852"
"OCaml","2020","3","2378"
"R","2020","3","2256"
"Starlark","2020","3","2026"
"Erlang","2020","3","1797"
"CMake","2020","3","1655"
"Pascal","2020","3","1344"
"Matlab","2020","3","1278"
"Vala","2020","3","1178"
"Common Lisp","2020","3","1125"
"Assembly","2020","3","1053"
"Jsonnet","2020","3","1036"
"Julia","2020","3","976"
"Verilog","2020","3","970"
"TSQL","2020","3","925"
"MATLAB","2020","3","886"
"Nim","2020","3","716"
"F#","2020","3","703"
"PLpgSQL","2020","3","690"
"VimL","2020","3","673"
"Scheme","2020","3","648"
"Crystal","2020","3","623"
"Haxe","2020","3","589"
"Fortran","2020","3","548"
"AutoHotkey","2020","3","518"
"Markdown","2020","3","499"
"Cuda","2020","3","493"
"GLSL","2020","3","462"
"Visual Basic","2020","3","459"
"Batchfile","2020","3","447"
"Arduino","2020","3","443"
"D","2020","3","432"
"GDScript","2020","3","420"
"Elm","2020","3","416"
"QML","2020","3","410"
"HCL","2020","3","393"
"XSLT","2020","3","314"
"Nix","2020","3","295"
"Awk","2020","3","284"
"OpenSCAD","2020","3","282"
"Objective-C++","2020","3","260"
"Smali","2020","3","260"
"Gherkin","2020","3","247"
"WebAssembly","2020","3","235"
"Racket","2020","3","233"
"AutoIt","2020","3","228"
"Roff","2020","3","222"
"YARA","2020","3","214"
"PLSQL","2020","3","210"
"PureScript","2020","3","210"
"Processing","2020","3","197"
"SourcePawn","2020","3","186"
"Smalltalk","2020","3","181"
"ASP","2020","3","176"
"VHDL","2020","3","175"
"Coq","2020","3","168"
"ActionScript","2020","3","150"
"Eagle","2020","3","149"
"Vim Snippet","2020","3","145"
"Mathematica","2020","3","144"
"Tcl","2020","3","137"
"SystemVerilog","2020","3","134"
"Apex","2020","3","130"
"ABAP","2020","3","126"
"AppleScript","2020","3","108"
"Prolog","2020","3","107"
"ShaderLab","2020","3","105"
"JavaScript","2020","4","450183"
"Python","2020","4","322615"
"Go","2020","4","205914"
"Java","2020","4","190713"
"C++","2020","4","147076"
"TypeScript","2020","4","101249"
"C","2020","4","93531"
"PHP","2020","4","84442"
"C#","2020","4","68598"
"Shell","2020","4","49447"
"Ruby","2020","4","41211"
"Swift","2020","4","39856"
"HTML","2020","4","32249"
"Jupyter Notebook","2020","4","29850"
"Rust","2020","4","22635"
"Objective-C","2020","4","22188"
"CSS","2020","4","21593"
"Kotlin","2020","4","18905"
"Dart","2020","4","16965"
"Vue","2020","4","12871"
"Vim script","2020","4","10074"
"Scala","2020","4","9939"
"Lua","2020","4","7153"
"PowerShell","2020","4","6574"
"Emacs Lisp","2020","4","6020"
"Perl","2020","4","4805"
"CoffeeScript","2020","4","4506"
"Haskell","2020","4","4488"
"TeX","2020","4","4463"
"Elixir","2020","4","4350"
"Dockerfile","2020","4","4164"
"Clojure","2020","4","3958"
"OCaml","2020","4","2683"
"Groovy","2020","4","2585"
"Makefile","2020","4","2329"
"R","2020","4","2298"
"Erlang","2020","4","1784"
"CMake","2020","4","1712"
"Starlark","2020","4","1579"
"Pascal","2020","4","1499"
"Matlab","2020","4","1432"
"Common Lisp","2020","4","1175"
"Vala","2020","4","1169"
"Assembly","2020","4","1166"
"TSQL","2020","4","1127"
"Jsonnet","2020","4","937"
"Julia","2020","4","914"
"MATLAB","2020","4","911"
"F#","2020","4","898"
"Verilog","2020","4","885"
"VimL","2020","4","838"
"Nim","2020","4","762"
"PLpgSQL","2020","4","670"
"Fortran","2020","4","612"
"AutoHotkey","2020","4","580"
"Scheme","2020","4","579"
"Visual Basic","2020","4","483"
"Markdown","2020","4","482"
"Cuda","2020","4","468"
"Arduino","2020","4","459"
"Haxe","2020","4","458"
"GLSL","2020","4","453"
"Crystal","2020","4","442"
"D","2020","4","441"
"Batchfile","2020","4","430"
"QML","2020","4","426"
"Awk","2020","4","387"
"Elm","2020","4","358"
"OpenSCAD","2020","4","354"
"HCL","2020","4","349"
"PureScript","2020","4","312"
"XSLT","2020","4","309"
"GDScript","2020","4","301"
"LiveScript","2020","4","287"
"WebAssembly","2020","4","277"
"Gherkin","2020","4","276"
"AutoIt","2020","4","249"
"Racket","2020","4","248"
"SystemVerilog","2020","4","238"
"VHDL","2020","4","232"
"Objective-C++","2020","4","214"
"Smali","2020","4","211"
"YARA","2020","4","210"
"Processing","2020","4","203"
"Roff","2020","4","197"
"PLSQL","2020","4","180"
"Eagle","2020","4","177"
"ActionScript","2020","4","167"
"Coq","2020","4","162"
"Tcl","2020","4","159"
"SourcePawn","2020","4","157"
"Smalltalk","2020","4","155"
"Apex","2020","4","147"
"Vim Snippet","2020","4","146"
"Gettext Catalog","2020","4","145"
"Nix","2020","4","141"
"ASP","2020","4","138"
"Mathematica","2020","4","138"
"Max","2020","4","122"
"Smarty","2020","4","112"
"BitBake","2020","4","108"
"Standard ML","2020","4","103"
"Prolog","2020","4","103"
"JavaScript","2021","1","415812"
"Python","2021","1","302788"
"Go","2021","1","194619"
"Java","2021","1","175516"
"C++","2021","1","144869"
"C","2021","1","95884"
"TypeScript","2021","1","94700"
"PHP","2021","1","88304"
"C#","2021","1","70723"
"Shell","2021","1","49912"
"Ruby","2021","1","42116"
"Swift","2021","1","39825"
"HTML","2021","1","30855"
"Jupyter Notebook","2021","1","29718"
"Rust","2021","1","24867"
"CSS","2021","1","21333"
"Objective-C","2021","1","20179"
"Kotlin","2021","1","17946"
"Dart","2021","1","15920"
"Vue","2021","1","11004"
"Vim script","2021","1","10541"
"Scala","2021","1","10074"
"PowerShell","2021","1","7454"
"Lua","2021","1","6656"
"Emacs Lisp","2021","1","5853"
"Haskell","2021","1","4643"
"Elixir","2021","1","4477"
"Perl","2021","1","4358"
"CoffeeScript","2021","1","4274"
"TeX","2021","1","4208"
"Dockerfile","2021","1","3902"
"Clojure","2021","1","3718"
"Groovy","2021","1","2346"
"Makefile","2021","1","2262"
"R","2021","1","2256"
"OCaml","2021","1","1980"
"Erlang","2021","1","1963"
"CMake","2021","1","1681"
"Starlark","2021","1","1506"
"Pascal","2021","1","1447"
"Matlab","2021","1","1248"
"Assembly","2021","1","1216"
"Common Lisp","2021","1","1127"
"Vala","2021","1","1111"
"Julia","2021","1","984"
"TSQL","2021","1","926"
"Jsonnet","2021","1","900"
"Verilog","2021","1","847"
"MATLAB","2021","1","846"
"PLpgSQL","2021","1","743"
"F#","2021","1","725"
"Nim","2021","1","703"
"VimL","2021","1","638"
"Markdown","2021","1","629"
"AutoHotkey","2021","1","621"
"DIGITAL Command Language","2021","1","609"
"Crystal","2021","1","573"
"Fortran","2021","1","566"
"GLSL","2021","1","559"
"PureScript","2021","1","557"
"Scheme","2021","1","541"
"Visual Basic","2021","1","509"
"HCL","2021","1","462"
"Arduino","2021","1","437"
"Awk","2021","1","434"
"D","2021","1","427"
"Cuda","2021","1","415"
"Haxe","2021","1","415"
"Batchfile","2021","1","399"
"AutoIt","2021","1","386"
"OpenSCAD","2021","1","377"
"QML","2021","1","374"
"Elm","2021","1","372"
"XSLT","2021","1","356"
"VHDL","2021","1","329"
"GDScript","2021","1","325"
"Roff","2021","1","285"
"Gherkin","2021","1","275"
"YARA","2021","1","260"
"WebAssembly","2021","1","243"
"Objective-C++","2021","1","243"
"SystemVerilog","2021","1","235"
"Coq","2021","1","229"
"Racket","2021","1","215"
"ActionScript","2021","1","208"
"Smalltalk","2021","1","200"
"Processing","2021","1","199"
"SourcePawn","2021","1","193"
"Tcl","2021","1","184"
"Smali","2021","1","180"
"PLSQL","2021","1","170"
"Nix","2021","1","168"
"Eagle","2021","1","154"
"Vim Snippet","2021","1","144"
"Apex","2021","1","139"
"Prolog","2021","1","125"
"LiveScript","2021","1","117"
"Mathematica","2021","1","114"
"ASP","2021","1","106"
"Forth","2021","1","102"
"Ada","2021","1","101"
"JavaScript","2021","2","371431"
"Python","2021","2","280133"
"Go","2021","2","182372"
"Java","2021","2","153146"
"C++","2021","2","150033"
"TypeScript","2021","2","145977"
"C","2021","2","83356"
"PHP","2021","2","63956"
"C#","2021","2","60932"
"Shell","2021","2","41685"
"Swift","2021","2","35834"
"Ruby","2021","2","33437"
"HTML","2021","2","27429"
"Jupyter Notebook","2021","2","24274"
"Rust","2021","2","19702"
"CSS","2021","2","18659"
"Objective-C","2021","2","16783"
"Kotlin","2021","2","16309"
"Dart","2021","2","15604"
"Scala","2021","2","12551"
"Vue","2021","2","9656"
"Vim script","2021","2","9253"
"Lua","2021","2","6181"
"PowerShell","2021","2","5911"
"Emacs Lisp","2021","2","5099"
"TeX","2021","2","4107"
"Haskell","2021","2","4014"
"Elixir","2021","2","4008"
"Perl","2021","2","3775"
"CoffeeScript","2021","2","3534"
"Dockerfile","2021","2","3525"
"Clojure","2021","2","3208"
"Groovy","2021","2","2210"
"Makefile","2021","2","1953"
"R","2021","2","1916"
"CMake","2021","2","1905"
"OCaml","2021","2","1770"
"Starlark","2021","2","1670"
"Erlang","2021","2","1592"
"Assembly","2021","2","1466"
"Matlab","2021","2","1228"
"Pascal","2021","2","1216"
"Julia","2021","2","1049"
"TSQL","2021","2","949"
"Vala","2021","2","865"
"Jsonnet","2021","2","853"
"MATLAB","2021","2","846"
"Verilog","2021","2","819"
"Common Lisp","2021","2","739"
"PLpgSQL","2021","2","720"
"Crystal","2021","2","629"
"Markdown","2021","2","615"
"F#","2021","2","610"
"VimL","2021","2","550"
"Nim","2021","2","548"
"Fortran","2021","2","538"
"AutoHotkey","2021","2","497"
"Scheme","2021","2","450"
"Batchfile","2021","2","420"
"Cuda","2021","2","412"
"HCL","2021","2","382"
"Haxe","2021","2","373"
"Visual Basic","2021","2","372"
"Arduino","2021","2","360"
"QML","2021","2","349"
"GLSL","2021","2","343"
"D","2021","2","342"
"Awk","2021","2","294"
"GDScript","2021","2","287"
"XSLT","2021","2","276"
"VHDL","2021","2","273"
"OpenSCAD","2021","2","269"
"WebAssembly","2021","2","266"
"Elm","2021","2","256"
"Roff","2021","2","254"
"AutoIt","2021","2","239"
"Smali","2021","2","229"
"Gherkin","2021","2","225"
"ActionScript","2021","2","218"
"SystemVerilog","2021","2","208"
"Objective-C++","2021","2","202"
"YARA","2021","2","196"
"Processing","2021","2","186"
"PureScript","2021","2","181"
"Racket","2021","2","179"
"Coq","2021","2","170"
"SourcePawn","2021","2","153"
"Vim Snippet","2021","2","145"
"PLSQL","2021","2","142"
"Nix","2021","2","134"
"Tcl","2021","2","134"
"Smalltalk","2021","2","120"
"Apex","2021","2","116"
"Eagle","2021","2","105"
"Prolog","2021","2","104"
"Mathematica","2021","2","102"
"JavaScript","2021","3","352842"
"Python","2021","3","263472"
"Go","2021","3","181524"
"Java","2021","3","144265"
"C++","2021","3","133918"
